Season,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90min,Ast_90min,G+A_90min,G-PK_90min,G+A-PK,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90min,xAG_90min,xG+xAG,npxG_90min,npxG+xAG_90min,0
2002-2003,Damien Johnson,NIR,MF,Birmingham City,23,1978,30,28,"2,408",26.8,1.0,1.0,2.0,1.0,0.0,0.0,6,0.0,0.04,0.04,0.07,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Glen Johnson,ENG,DF,West Ham,17,1984,15,14,"1,287",14.3,0.0,2.0,2.0,0.0,0.0,0.0,3,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Jermaine Johnson,JAM,"FW,MF",Bolton,22,1980,2,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Michael Johnson,JAM,DF,Birmingham City,29,1973,6,5,443,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Seth Johnson,ENG,"FW,MF",Leeds United,23,1979,9,6,358,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Simon Johnson,ENG,MF,Leeds United,19,1983,4,1,131,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Paul Jones,WAL,GK,Southampton,35,1967,14,13,"1,174",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Stephen Jordan,ENG,DF,Manchester City,20,1982,1,0,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Jordão,POR,MF,West Brom,30,1971,3,0,30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Andrei Kanchelskis,CIS,"DF,MF",Southampton,33,1969,1,0,34,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002-2003,Frédéric Kanouté,MLI,FW,West Ham,24,1977,17,12,"1,130",12.6,5.0,1.0,6.0,5.0,0.0,1.0,1,1.0,0.4,0.08,0.48,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
